run_id,pair_id,source_task,target_task,direction,mode,transfer_mode,epoch_budget,seed,E,K,F,fixed_ratio,approx_runtime_sec,approx_runtime_min,best_test_acc,final_test_acc,config_snapshot_mtime,run_summary_mtime,has_metrics_history,dynamic_runtime_sec,dynamic_runtime_min,runtime_diff_sec_vs_dynamic,runtime_ratio_vs_dynamic
dyn_vehicles2_to_vehicles1_E32_K6_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,60,1,32,6,0,0.0,75.055,1.251,0.734,0.6980000047683715,1775887835.6658757,1775887910.7212946,True,75.055,1.251,0.0,1.0
hyb_vehicles2_to_vehicles1_E32_K6_F1_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,32,6,1,0.16666666666666666,74.554,1.243,0.7359999933242798,0.6760000004768372,1775889371.8615994,1775889446.4157195,True,75.055,1.251,-0.5010000000000048,0.9933248950769435
hyb_vehicles2_to_vehicles1_E32_K6_F2_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,32,6,2,0.3333333333333333,74.942,1.249,0.7379999957084655,0.6619999985694885,1775889449.2437997,1775889524.1859212,True,75.055,1.251,-0.11300000000001376,0.9984944374125639
hyb_vehicles2_to_vehicles1_E32_K6_F4_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,32,6,4,0.6666666666666666,75.573,1.26,0.73,0.7019999976158142,1775889527.0620027,1775889602.63501,True,75.055,1.251,0.5179999999999865,1.0069016054893076
fix_vehicles2_to_vehicles1_E32_K6_F6_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,60,1,32,6,6,1.0,73.327,1.222,0.7519999995231629,0.6719999985694886,1775888305.0327516,1775888378.3592997,True,75.055,1.251,-1.7280000000000086,0.9769768836186795
dyn_vehicles2_to_vehicles1_E32_K8_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,60,1,32,8,0,0.0,74.307,1.238,0.7139999957084656,0.6760000004768372,1775887913.6054223,1775887987.9126189,True,74.307,1.238,0.0,1.0
hyb_vehicles2_to_vehicles1_E32_K8_F1_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,32,8,1,0.125,75.199,1.253,0.6839999980926513,0.6559999961853027,1775889605.450796,1775889680.6495776,True,74.307,1.238,0.8919999999999959,1.0120042526276125
hyb_vehicles2_to_vehicles1_E32_K8_F2_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,32,8,2,0.25,74.604,1.243,0.6860000028610229,0.6700000052452088,1775889683.477399,1775889758.0811183,True,74.307,1.238,0.29699999999999704,1.0039969316484314
hyb_vehicles2_to_vehicles1_E32_K8_F4_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,32,8,4,0.5,73.933,1.232,0.7420000047683716,0.7000000023841858,1775889760.8689733,1775889834.8014877,True,74.307,1.238,-0.3739999999999952,0.9949668268130863
hyb_vehicles2_to_vehicles1_E32_K8_F6_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,60,1,32,8,6,0.75,75.829,1.264,0.7180000023841858,0.6760000052452088,1775889837.6253676,1775889913.4544652,True,74.307,1.238,1.5219999999999914,1.0204825924879215
fix_vehicles2_to_vehicles1_E32_K8_F8_ep60_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,60,1,32,8,8,1.0,73.554,1.226,0.7139999976158142,0.6600000004768372,1775888381.147395,1775888454.7018776,True,74.307,1.238,-0.7530000000000001,0.9898663652145827
dyn_vehicles2_to_vehicles1_E8_K4_ep80_s3,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,80,3,8,4,0,0.0,68.583,1.143,0.7259999957084656,0.7299999957084655,1775936584.9416819,1775936653.5246332,True,68.583,1.143,0.0,1.0
fix_vehicles2_to_vehicles1_E8_K4_F4_ep80_s3,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,80,3,8,4,4,1.0,68.302,1.138,0.7120000047683716,0.6760000009536743,1775937218.750372,1775937287.0520024,True,68.583,1.143,-0.2809999999999917,0.995902774740096
dyn_vehicles2_to_vehicles1_E16_K4_ep80_s3,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,80,3,16,4,0,0.0,78.2,1.303,0.6760000028610229,0.6700000057220459,1775936019.432364,1775936097.6320128,True,78.2,1.303,0.0,1.0
hyb_vehicles2_to_vehicles1_E16_K4_F1_ep80_s3,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,80,3,16,4,1,0.25,82.266,1.371,0.7039999980926513,0.6980000052452088,1775937289.9559128,1775937372.2217174,True,78.2,1.303,4.0660000000000025,1.0519948849104859
hyb_vehicles2_to_vehicles1_E16_K4_F2_ep80_s3,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,80,3,16,4,2,0.5,81.722,1.362,0.7119999976158142,0.7180000004768372,1775937375.2696478,1775937456.9920747,True,78.2,1.303,3.5219999999999914,1.0450383631713553
hyb_vehicles2_to_vehicles1_E16_K4_F3_ep80_s3,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,80,3,16,4,3,0.75,79.363,1.323,0.7160000004768372,0.7499999952316284,1775937459.9560273,1775937539.3189912,True,78.2,1.303,1.1629999999999967,1.0148721227621482
fix_vehicles2_to_vehicles1_E16_K4_F4_ep80_s3,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,80,3,16,4,4,1.0,80.455,1.341,0.7419999928474427,0.7240000047683716,1775936656.548763,1775936737.0041945,True,78.2,1.303,2.2549999999999955,1.02883631713555
dyn_vehicles2_to_vehicles1_E16_K6_ep80_s3,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,80,3,16,6,0,0.0,80.972,1.35,0.7360000023841858,0.7000000028610229,1775936100.548148,1775936181.5198605,True,80.972,1.35,0.0,1.0
fix_vehicles2_to_vehicles1_E16_K6_F6_ep80_s3,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,80,3,16,6,6,1.0,78.946,1.316,0.6980000047683715,0.73,1775936739.947804,1775936818.8942587,True,80.972,1.35,-2.0259999999999962,0.9749790050881787
dyn_vehicles2_to_vehicles1_E16_K8_ep80_s3,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,80,3,16,8,0,0.0,81.072,1.351,0.7059999980926513,0.7219999980926514,1775936184.5319974,1775936265.6036577,True,81.072,1.351,0.0,1.0
fix_vehicles2_to_vehicles1_E16_K8_F8_ep80_s3,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,80,3,16,8,8,1.0,80.1,1.335,0.7419999952316284,0.7420000019073486,1775936821.8499343,1775936901.9499526,True,81.072,1.351,-0.9720000000000084,0.9880106571936056
dyn_vehicles2_to_vehicles1_E32_K4_ep80_s3,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,80,3,32,4,0,0.0,99.704,1.662,0.732,0.6980000047683715,1775936268.4517856,1775936368.1562219,True,99.704,1.662,0.0,1.0
fix_vehicles2_to_vehicles1_E32_K4_F4_ep80_s3,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,80,3,32,4,4,1.0,101.16,1.686,0.7300000042915344,0.6780000028610229,1775936904.8736892,1775937006.0336576,True,99.704,1.662,1.456000000000003,1.014603225547621
dyn_vehicles2_to_vehicles1_E32_K6_ep80_s3,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,80,3,32,6,0,0.0,104.621,1.744,0.7160000004768372,0.6619999980926514,1775936371.0243485,1775936475.6449401,True,104.621,1.744,0.0,1.0
fix_vehicles2_to_vehicles1_E32_K6_F6_ep80_s3,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,80,3,32,6,6,1.0,102.074,1.701,0.7380000019073486,0.6959999957084656,1775937009.065447,1775937111.139255,True,104.621,1.744,-2.546999999999997,0.9756549832251652
dyn_vehicles2_to_vehicles1_E32_K8_ep80_s3,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,80,3,32,8,0,0.0,103.472,1.725,0.6880000052452088,0.6520000057220459,1775936478.5690677,1775936582.0415566,True,103.472,1.725,0.0,1.0
fix_vehicles2_to_vehicles1_E32_K8_F8_ep80_s3,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,80,3,32,8,8,1.0,101.699,1.695,0.7500000042915345,0.7039999976158142,1775937114.0711012,1775937215.7704873,True,103.472,1.725,-1.7729999999999961,0.9828649296428019
dyn_vehicles2_to_vehicles1_E8_K4_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,100,1,8,4,0,0.0,85.087,1.418,0.724,0.7239999957084656,1775901962.5323346,1775902047.6190712,True,85.087,1.418,0.0,1.0
hyb_vehicles2_to_vehicles1_E8_K4_F1_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,8,4,1,0.25,87.257,1.454,0.738,0.72,1775905144.046466,1775905231.3030415,True,85.087,1.418,2.1700000000000017,1.0255033083784832
hyb_vehicles2_to_vehicles1_E8_K4_F2_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,8,4,2,0.5,87.252,1.454,0.7379999952316284,0.7299999933242798,1775905234.1496272,1775905321.4013608,True,85.087,1.418,2.164999999999992,1.0254445449951226
hyb_vehicles2_to_vehicles1_E8_K4_F3_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,8,4,3,0.75,86.24,1.437,0.7199999957084656,0.7339999980926514,1775905324.3613746,1775905410.6018298,True,85.087,1.418,1.1529999999999916,1.013550836202945
fix_vehicles2_to_vehicles1_E8_K4_F4_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,100,1,8,4,4,1.0,85.024,1.417,0.7399999933242798,0.7399999933242798,1775902732.0247962,1775902817.0483031,True,85.087,1.418,-0.06300000000000239,0.9992595813696569
dyn_vehicles2_to_vehicles1_E16_K4_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,100,1,16,4,0,0.0,98.97,1.65,0.7060000004768372,0.7599999952316284,1775901273.583936,1775901372.5543833,True,98.97,1.65,0.0,1.0
hyb_vehicles2_to_vehicles1_E16_K4_F1_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,16,4,1,0.25,100.932,1.682,0.7460000047683716,0.7219999957084656,1775902819.94442,1775902920.8763967,True,98.97,1.65,1.9620000000000033,1.0198241891482267
hyb_vehicles2_to_vehicles1_E16_K4_F2_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,16,4,2,0.5,98.916,1.649,0.7219999952316284,0.7280000023841858,1775902923.7565076,1775903022.672243,True,98.97,1.65,-0.054000000000002046,0.9994543801151864
hyb_vehicles2_to_vehicles1_E16_K4_F3_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,16,4,3,0.75,99.512,1.659,0.7440000023841858,0.677999993801117,1775903025.6363528,1775903125.1479783,True,98.97,1.65,0.5420000000000016,1.005476406992018
fix_vehicles2_to_vehicles1_E16_K4_F4_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,100,1,16,4,4,1.0,97.035,1.617,0.7359999952316284,0.6959999957084656,1775902050.611296,1775902147.6461852,True,98.97,1.65,-1.9350000000000023,0.98044862079418
dyn_vehicles2_to_vehicles1_E16_K6_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,100,1,16,6,0,0.0,99.77,1.663,0.7599999976158142,0.7260000042915344,1775901375.4584546,1775901475.2288892,True,99.77,1.663,0.0,1.0
hyb_vehicles2_to_vehicles1_E16_K6_F1_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,16,6,1,0.16666666666666666,99.076,1.651,0.7159999957084656,0.7059999957084656,1775903128.096084,1775903227.1715856,True,99.77,1.663,-0.6940000000000026,0.9930440012027664
hyb_vehicles2_to_vehicles1_E16_K6_F2_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,16,6,2,0.3333333333333333,99.935,1.666,0.7339999976158142,0.6820000004768372,1775903230.1356888,1775903330.0711315,True,99.77,1.663,0.16500000000000625,1.0016538037486218
hyb_vehicles2_to_vehicles1_E16_K6_F4_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,16,6,4,0.6666666666666666,101.235,1.687,0.7259999976158142,0.6780000028610229,1775903333.0032313,1775903434.238644,True,99.77,1.663,1.4650000000000034,1.0146837726771576
fix_vehicles2_to_vehicles1_E16_K6_F6_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,100,1,16,6,6,1.0,97.922,1.632,0.756,0.6779999980926513,1775902150.5983834,1775902248.5206273,True,99.77,1.663,-1.847999999999999,0.9814773980154355
dyn_vehicles2_to_vehicles1_E16_K8_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,100,1,16,8,0,0.0,99.19,1.653,0.7459999976158143,0.728,1775901478.1289594,1775901577.319353,True,99.19,1.653,0.0,1.0
hyb_vehicles2_to_vehicles1_E16_K8_F1_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,16,8,1,0.125,101.571,1.693,0.7339999957084655,0.7140000047683716,1775903437.182742,1775903538.7541041,True,99.19,1.653,2.3810000000000002,1.0240044359310414
hyb_vehicles2_to_vehicles1_E16_K8_F2_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,16,8,2,0.25,100.267,1.671,0.7299999933242798,0.7160000023841858,1775903541.6181982,1775903641.8854675,True,99.19,1.653,1.0769999999999982,1.0108579493900596
hyb_vehicles2_to_vehicles1_E16_K8_F4_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,16,8,4,0.5,100.055,1.668,0.7359999952316284,0.6940000004768372,1775903644.8175626,1775903744.872785,True,99.19,1.653,0.8650000000000091,1.0087206371610042
hyb_vehicles2_to_vehicles1_E16_K8_F6_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,16,8,6,0.75,99.483,1.658,0.7520000047683716,0.7340000047683716,1775903747.7688777,1775903847.2520494,True,99.19,1.653,0.29300000000000637,1.002953926807138
fix_vehicles2_to_vehicles1_E16_K8_F8_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,100,1,16,8,8,1.0,98.718,1.645,0.7320000047683716,0.659999993801117,1775902251.3928013,1775902350.110505,True,99.19,1.653,-0.4719999999999942,0.9952414557919146
dyn_vehicles2_to_vehicles1_E32_K4_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,100,1,32,4,0,0.0,123.124,2.052,0.7159999976158142,0.7140000047683716,1775901580.2994246,1775901703.4231339,True,123.124,2.052,0.0,1.0
hyb_vehicles2_to_vehicles1_E32_K4_F1_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,32,4,1,0.25,125.589,2.093,0.7260000047683716,0.7459999952316284,1775903850.196143,1775903975.7847085,True,123.124,2.052,2.4650000000000034,1.020020467171307
hyb_vehicles2_to_vehicles1_E32_K4_F2_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,32,4,2,0.5,126.383,2.106,0.7239999976158142,0.7600000019073486,1775903978.7444615,1775904105.1273212,True,123.124,2.052,3.2590000000000003,1.0264692505116793
hyb_vehicles2_to_vehicles1_E32_K4_F3_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,32,4,3,0.75,125.457,2.091,0.7479999933242798,0.7160000004768372,1775904108.0791378,1775904233.5364084,True,123.124,2.052,2.3329999999999984,1.0189483772457035
fix_vehicles2_to_vehicles1_E32_K4_F4_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,100,1,32,4,4,1.0,123.31,2.055,0.7339999976158142,0.7260000047683716,1775902352.9706628,1775902476.2811165,True,123.124,2.052,0.18600000000000705,1.001510672167896
dyn_vehicles2_to_vehicles1_E32_K6_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,100,1,32,6,0,0.0,123.747,2.062,0.7200000004768372,0.7199999980926514,1775901706.2657795,1775901830.0131311,True,123.747,2.062,0.0,1.0
hyb_vehicles2_to_vehicles1_E32_K6_F1_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,32,6,1,0.16666666666666666,125.743,2.096,0.75,0.6739999980926513,1775904236.4962728,1775904362.2393498,True,123.747,2.062,1.9959999999999951,1.0161296839519343
hyb_vehicles2_to_vehicles1_E32_K6_F2_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,32,6,2,0.3333333333333333,127.192,2.12,0.7240000023841858,0.7300000023841858,1775904365.1792529,1775904492.3717144,True,123.747,2.062,3.444999999999993,1.027839058724656
hyb_vehicles2_to_vehicles1_E32_K6_F4_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,32,6,4,0.6666666666666666,128.938,2.149,0.746,0.7519999952316284,1775904495.2596478,1775904624.1972075,True,123.747,2.062,5.190999999999988,1.0419484916806063
fix_vehicles2_to_vehicles1_E32_K6_F6_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,100,1,32,6,6,1.0,123.498,2.058,0.7160000023841858,0.7440000042915345,1775902479.1892612,1775902602.6871321,True,123.747,2.062,-0.24899999999999523,0.9979878300080003
dyn_vehicles2_to_vehicles1_E32_K8_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,target_dynamic,pure_dynamic,100,1,32,8,0,0.0,126.739,2.112,0.7279999952316284,0.7339999976158142,1775901832.8931992,1775901959.6320925,True,126.739,2.112,0.0,1.0
hyb_vehicles2_to_vehicles1_E32_K8_F1_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,32,8,1,0.125,126.058,2.101,0.7320000047683716,0.7619999980926514,1775904627.133163,1775904753.191642,True,126.739,2.112,-0.6809999999999974,0.9946267526175842
hyb_vehicles2_to_vehicles1_E32_K8_F2_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,32,8,2,0.25,127.875,2.131,0.7500000019073486,0.7280000047683716,1775904756.123615,1775904883.9987495,True,126.739,2.112,1.1359999999999957,1.0089633025351312
hyb_vehicles2_to_vehicles1_E32_K8_F4_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,32,8,4,0.5,125.736,2.096,0.7279999933242798,0.734,1775904886.8907363,1775905012.6264012,True,126.739,2.112,-1.0030000000000001,0.9920860982018164
hyb_vehicles2_to_vehicles1_E32_K8_F6_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,hybrid,100,1,32,8,6,0.75,125.72,2.095,0.7360000023841858,0.6899999980926513,1775905015.5103986,1775905141.230461,True,126.739,2.112,-1.0190000000000055,0.9919598545041384
fix_vehicles2_to_vehicles1_E32_K8_F8_ep100_s1,vehicles2_to_vehicles1,vehicles2,vehicles1,vehicles2->vehicles1,hybrid_transfer,pure_fixed,100,1,32,8,8,1.0,123.521,2.059,0.72,0.7299999976158142,1775902605.627266,1775902729.1486747,True,126.739,2.112,-3.2180000000000035,0.9746092363045313
