run_id,mode,pair_group,pair_id,seed,source_task,target_task,task_name,num_classes,num_experts,top_k,fixed_k,dynamic_k,fixed_ratio,source_ref_run_id,source_stats_path,fixed_experts,best_val_epoch,best_val_acc,best_test_acc,best_test_macro_f1,best_test_loss,best_test_routing_entropy,final_test_acc,final_test_macro_f1,final_test_loss,final_test_routing_entropy,train_size,val_size,test_size,checkpoint_path,config_path,run_dir,log_path,fixed_experts_layer0,resolved_fixed_path
fix_p01_vehicles1_to_vehicles2_E32_K4_F4_s1,hybrid_transfer,main_strong_6,p01_vehicles1_to_vehicles2,1,vehicles1,vehicles2,vehicles2,5,32,4,4,0,1.0,ref_vehicles1_E32_K4_s1,./results/runs/ref_vehicles1_E32_K4_s1/expert_stats_last3.json,"[23, 4, 14, 6]",6,0.7079999732971192,0.6760000052452088,0.6784433121070259,0.8657237348556519,3.3304959535598755,0.6760000052452088,0.6452957886107077,0.8579023494720459,3.3376370668411255,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/fix_p01_vehicles1_to_vehicles2_E32_K4_F4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/fix_p01_vehicles1_to_vehicles2_E32_K4_F4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/fix_p01_vehicles1_to_vehicles2_E32_K4_F4_s1,/root/autodl-tmp/projects/six_moe/logs/fix_p01_vehicles1_to_vehicles2_E32_K4_F4_s1.log,"23,4,14,6",results/runs/fix_p01_vehicles1_to_vehicles2_E32_K4_F4_s1/resolved_fixed_experts.json
hyb_p01_vehicles1_to_vehicles2_E32_K6_F1_s1,hybrid_transfer,main_strong_6,p01_vehicles1_to_vehicles2,1,vehicles1,vehicles2,vehicles2,5,32,6,1,5,0.16666666666666666,ref_vehicles1_E32_K6_s1,./results/runs/ref_vehicles1_E32_K6_s1/expert_stats_last3.json,[23],8,0.6959999694824218,0.6759999961853027,0.6513616999914256,0.8433839821815491,2.9003158807754517,0.6060000033378601,0.5767623494233364,1.0277655010223388,2.855633795261383,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p01_vehicles1_to_vehicles2_E32_K6_F1_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K6_F1_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K6_F1_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p01_vehicles1_to_vehicles2_E32_K6_F1_s1.log,23,results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K6_F1_s1/resolved_fixed_experts.json
hyb_p01_vehicles1_to_vehicles2_E32_K6_F2_s1,hybrid_transfer,main_strong_6,p01_vehicles1_to_vehicles2,1,vehicles1,vehicles2,vehicles2,5,32,6,2,4,0.3333333333333333,ref_vehicles1_E32_K6_s1,./results/runs/ref_vehicles1_E32_K6_s1/expert_stats_last3.json,"[23, 14]",6,0.6959999732971192,0.6360000009536744,0.6397229603179261,0.9097153978347778,2.9780588150024414,0.5999999990463257,0.5510250499725176,0.9768084802627564,2.943047523498535,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p01_vehicles1_to_vehicles2_E32_K6_F2_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K6_F2_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K6_F2_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p01_vehicles1_to_vehicles2_E32_K6_F2_s1.log,"23,14",results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K6_F2_s1/resolved_fixed_experts.json
hyb_p01_vehicles1_to_vehicles2_E32_K6_F4_s1,hybrid_transfer,main_strong_6,p01_vehicles1_to_vehicles2,1,vehicles1,vehicles2,vehicles2,5,32,6,4,2,0.6666666666666666,ref_vehicles1_E32_K6_s1,./results/runs/ref_vehicles1_E32_K6_s1/expert_stats_last3.json,"[23, 14, 5, 7]",8,0.691999979019165,0.6420000009536743,0.6173465400113367,0.9304270849227906,2.961879253387451,0.6439999985694885,0.6033989042751607,0.9074688839912415,2.884645640850067,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p01_vehicles1_to_vehicles2_E32_K6_F4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K6_F4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K6_F4_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p01_vehicles1_to_vehicles2_E32_K6_F4_s1.log,"23,14,5,7",results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K6_F4_s1/resolved_fixed_experts.json
fix_p01_vehicles1_to_vehicles2_E32_K6_F6_s1,hybrid_transfer,main_strong_6,p01_vehicles1_to_vehicles2,1,vehicles1,vehicles2,vehicles2,5,32,6,6,0,1.0,ref_vehicles1_E32_K6_s1,./results/runs/ref_vehicles1_E32_K6_s1/expert_stats_last3.json,"[23, 14, 5, 7, 3, 6]",6,0.7199999928474426,0.6640000033378601,0.6694992199994916,0.9145216059684753,3.3232882618904114,0.6380000057220458,0.607640263380636,0.8827510638236999,3.316062569618225,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/fix_p01_vehicles1_to_vehicles2_E32_K6_F6_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/fix_p01_vehicles1_to_vehicles2_E32_K6_F6_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/fix_p01_vehicles1_to_vehicles2_E32_K6_F6_s1,/root/autodl-tmp/projects/six_moe/logs/fix_p01_vehicles1_to_vehicles2_E32_K6_F6_s1.log,"23,14,5,7,3,6",results/runs/fix_p01_vehicles1_to_vehicles2_E32_K6_F6_s1/resolved_fixed_experts.json
hyb_p01_vehicles1_to_vehicles2_E32_K8_F1_s1,hybrid_transfer,main_strong_6,p01_vehicles1_to_vehicles2,1,vehicles1,vehicles2,vehicles2,5,32,8,1,7,0.125,ref_vehicles1_E32_K8_s1,./results/runs/ref_vehicles1_E32_K8_s1/expert_stats_last3.json,[23],4,0.7119999828338623,0.6459999947547913,0.6458240525337349,0.9172275476455688,3.1095926761627197,0.6500000052452087,0.6192703602428972,0.9485151381492615,3.001746654510498,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p01_vehicles1_to_vehicles2_E32_K8_F1_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K8_F1_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K8_F1_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p01_vehicles1_to_vehicles2_E32_K8_F1_s1.log,23,results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K8_F1_s1/resolved_fixed_experts.json
hyb_p01_vehicles1_to_vehicles2_E32_K8_F2_s1,hybrid_transfer,main_strong_6,p01_vehicles1_to_vehicles2,1,vehicles1,vehicles2,vehicles2,5,32,8,2,6,0.25,ref_vehicles1_E32_K8_s1,./results/runs/ref_vehicles1_E32_K8_s1/expert_stats_last3.json,"[23, 16]",6,0.7239999642372131,0.6860000004768372,0.6837625680770841,0.8086712937355042,3.040907919406891,0.6179999942779542,0.5900483122452692,0.9521844134330749,2.900153398513794,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p01_vehicles1_to_vehicles2_E32_K8_F2_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K8_F2_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K8_F2_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p01_vehicles1_to_vehicles2_E32_K8_F2_s1.log,"23,16",results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K8_F2_s1/resolved_fixed_experts.json
hyb_p01_vehicles1_to_vehicles2_E32_K8_F4_s1,hybrid_transfer,main_strong_6,p01_vehicles1_to_vehicles2,1,vehicles1,vehicles2,vehicles2,5,32,8,4,4,0.5,ref_vehicles1_E32_K8_s1,./results/runs/ref_vehicles1_E32_K8_s1/expert_stats_last3.json,"[23, 16, 10, 3]",6,0.6999999785423279,0.6400000057220459,0.640648721855106,0.9139296660423278,3.0586769580841064,0.6340000009536744,0.6173694595553156,0.9743973588943482,2.8568235635757446,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p01_vehicles1_to_vehicles2_E32_K8_F4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K8_F4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K8_F4_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p01_vehicles1_to_vehicles2_E32_K8_F4_s1.log,"23,16,10,3",results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K8_F4_s1/resolved_fixed_experts.json
hyb_p01_vehicles1_to_vehicles2_E32_K8_F6_s1,hybrid_transfer,main_strong_6,p01_vehicles1_to_vehicles2,1,vehicles1,vehicles2,vehicles2,5,32,8,6,2,0.75,ref_vehicles1_E32_K8_s1,./results/runs/ref_vehicles1_E32_K8_s1/expert_stats_last3.json,"[23, 16, 10, 3, 5, 18]",8,0.6719999742507935,0.6500000033378601,0.6283775667110619,0.8944846134185791,3.0730260014533997,0.6580000057220459,0.6367592034732348,0.9026308298110962,3.0618748664855957,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p01_vehicles1_to_vehicles2_E32_K8_F6_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K8_F6_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K8_F6_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p01_vehicles1_to_vehicles2_E32_K8_F6_s1.log,"23,16,10,3,5,18",results/runs/hyb_p01_vehicles1_to_vehicles2_E32_K8_F6_s1/resolved_fixed_experts.json
fix_p01_vehicles1_to_vehicles2_E32_K8_F8_s1,hybrid_transfer,main_strong_6,p01_vehicles1_to_vehicles2,1,vehicles1,vehicles2,vehicles2,5,32,8,8,0,1.0,ref_vehicles1_E32_K8_s1,./results/runs/ref_vehicles1_E32_K8_s1/expert_stats_last3.json,"[23, 16, 10, 3, 5, 18, 4, 6]",6,0.6839999876022339,0.6439999985694885,0.6433049965568152,0.9037475681304932,3.2869542837142944,0.659999993801117,0.6289897994801112,0.8270191159248352,3.298071563243866,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/fix_p01_vehicles1_to_vehicles2_E32_K8_F8_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/fix_p01_vehicles1_to_vehicles2_E32_K8_F8_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/fix_p01_vehicles1_to_vehicles2_E32_K8_F8_s1,/root/autodl-tmp/projects/six_moe/logs/fix_p01_vehicles1_to_vehicles2_E32_K8_F8_s1.log,"23,16,10,3,5,18,4,6",results/runs/fix_p01_vehicles1_to_vehicles2_E32_K8_F8_s1/resolved_fixed_experts.json
hyb_p01_vehicles2_to_vehicles1_E8_K4_F1_s1,hybrid_transfer,main_strong_6,p01_vehicles2_to_vehicles1,1,vehicles2,vehicles1,vehicles1,5,8,4,1,3,0.25,ref_vehicles2_E8_K4_s1,./results/runs/ref_vehicles2_E8_K4_s1/expert_stats_last3.json,[2],9,0.6079999823570251,0.5519999971389771,0.5549335196708467,1.0795575275421143,1.7725615799427032,0.5879999928474426,0.5638947474933358,1.132754734992981,1.6686584651470184,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p01_vehicles2_to_vehicles1_E8_K4_F1_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E8_K4_F1_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E8_K4_F1_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p01_vehicles2_to_vehicles1_E8_K4_F1_s1.log,2,results/runs/hyb_p01_vehicles2_to_vehicles1_E8_K4_F1_s1/resolved_fixed_experts.json
hyb_p01_vehicles2_to_vehicles1_E8_K4_F2_s1,hybrid_transfer,main_strong_6,p01_vehicles2_to_vehicles1,1,vehicles2,vehicles1,vehicles1,5,8,4,2,2,0.5,ref_vehicles2_E8_K4_s1,./results/runs/ref_vehicles2_E8_K4_s1/expert_stats_last3.json,"[2, 6]",8,0.583999989748001,0.5539999971389771,0.5500693715689404,1.1147064790725707,1.5258933007717133,0.6119999990463257,0.5949326705166473,1.0202061157226563,1.4646508395671844,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p01_vehicles2_to_vehicles1_E8_K4_F2_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E8_K4_F2_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E8_K4_F2_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p01_vehicles2_to_vehicles1_E8_K4_F2_s1.log,"2,6",results/runs/hyb_p01_vehicles2_to_vehicles1_E8_K4_F2_s1/resolved_fixed_experts.json
hyb_p01_vehicles2_to_vehicles1_E8_K4_F3_s1,hybrid_transfer,main_strong_6,p01_vehicles2_to_vehicles1,1,vehicles2,vehicles1,vehicles1,5,8,4,3,1,0.75,ref_vehicles2_E8_K4_s1,./results/runs/ref_vehicles2_E8_K4_s1/expert_stats_last3.json,"[2, 6, 5]",10,0.5999999852180481,0.5879999947547913,0.5712504835622055,1.046900273323059,1.4290133714675903,0.5879999947547913,0.5712504835622055,1.046900273323059,1.4290133714675903,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p01_vehicles2_to_vehicles1_E8_K4_F3_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E8_K4_F3_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E8_K4_F3_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p01_vehicles2_to_vehicles1_E8_K4_F3_s1.log,"2,6,5",results/runs/hyb_p01_vehicles2_to_vehicles1_E8_K4_F3_s1/resolved_fixed_experts.json
fix_p01_vehicles2_to_vehicles1_E8_K4_F4_s1,hybrid_transfer,main_strong_6,p01_vehicles2_to_vehicles1,1,vehicles2,vehicles1,vehicles1,5,8,4,4,0,1.0,ref_vehicles2_E8_K4_s1,./results/runs/ref_vehicles2_E8_K4_s1/expert_stats_last3.json,"[2, 6, 5, 4]",9,0.6239999914169312,0.5940000014305115,0.592299994601816,1.0311007871627809,1.8440301716327667,0.5699999928474426,0.5499048066894744,1.1004770097732544,1.7574452459812164,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/fix_p01_vehicles2_to_vehicles1_E8_K4_F4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/fix_p01_vehicles2_to_vehicles1_E8_K4_F4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/fix_p01_vehicles2_to_vehicles1_E8_K4_F4_s1,/root/autodl-tmp/projects/six_moe/logs/fix_p01_vehicles2_to_vehicles1_E8_K4_F4_s1.log,"2,6,5,4",results/runs/fix_p01_vehicles2_to_vehicles1_E8_K4_F4_s1/resolved_fixed_experts.json
hyb_p01_vehicles2_to_vehicles1_E16_K4_F1_s1,hybrid_transfer,main_strong_6,p01_vehicles2_to_vehicles1,1,vehicles2,vehicles1,vehicles1,5,16,4,1,3,0.25,ref_vehicles2_E16_K4_s1,./results/runs/ref_vehicles2_E16_K4_s1/expert_stats_last3.json,[6],6,0.6039999904632568,0.5599999947547912,0.5578750900048203,1.0949024772644043,2.2470510601997375,0.5499999971389771,0.5345626185618404,1.0637400751113892,2.3211801648139954,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p01_vehicles2_to_vehicles1_E16_K4_F1_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K4_F1_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K4_F1_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p01_vehicles2_to_vehicles1_E16_K4_F1_s1.log,6,results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K4_F1_s1/resolved_fixed_experts.json
hyb_p01_vehicles2_to_vehicles1_E16_K4_F2_s1,hybrid_transfer,main_strong_6,p01_vehicles2_to_vehicles1,1,vehicles2,vehicles1,vehicles1,5,16,4,2,2,0.5,ref_vehicles2_E16_K4_s1,./results/runs/ref_vehicles2_E16_K4_s1/expert_stats_last3.json,"[6, 15]",8,0.579999989748001,0.5780000014305114,0.5543121176349393,1.0323343696594238,2.3541656136512756,0.5619999947547912,0.5439186019958675,1.0770349597930908,2.2870967388153076,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p01_vehicles2_to_vehicles1_E16_K4_F2_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K4_F2_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K4_F2_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p01_vehicles2_to_vehicles1_E16_K4_F2_s1.log,"6,15",results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K4_F2_s1/resolved_fixed_experts.json
hyb_p01_vehicles2_to_vehicles1_E16_K4_F3_s1,hybrid_transfer,main_strong_6,p01_vehicles2_to_vehicles1,1,vehicles2,vehicles1,vehicles1,5,16,4,3,1,0.75,ref_vehicles2_E16_K4_s1,./results/runs/ref_vehicles2_E16_K4_s1/expert_stats_last3.json,"[6, 15, 3]",9,0.6159999713897705,0.5880000038146973,0.5817989601490918,1.0173420357704162,2.217072308063507,0.6059999990463257,0.5943513210881555,1.013492328643799,2.184848964214325,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p01_vehicles2_to_vehicles1_E16_K4_F3_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K4_F3_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K4_F3_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p01_vehicles2_to_vehicles1_E16_K4_F3_s1.log,"6,15,3",results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K4_F3_s1/resolved_fixed_experts.json
fix_p01_vehicles2_to_vehicles1_E16_K4_F4_s1,hybrid_transfer,main_strong_6,p01_vehicles2_to_vehicles1,1,vehicles2,vehicles1,vehicles1,5,16,4,4,0,1.0,ref_vehicles2_E16_K4_s1,./results/runs/ref_vehicles2_E16_K4_s1/expert_stats_last3.json,"[6, 15, 3, 9]",10,0.6079999947547913,0.6000000014305115,0.589651196710593,1.0093186330795287,2.6444316506385803,0.6000000014305115,0.589651196710593,1.0093186330795287,2.6444316506385803,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/fix_p01_vehicles2_to_vehicles1_E16_K4_F4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/fix_p01_vehicles2_to_vehicles1_E16_K4_F4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/fix_p01_vehicles2_to_vehicles1_E16_K4_F4_s1,/root/autodl-tmp/projects/six_moe/logs/fix_p01_vehicles2_to_vehicles1_E16_K4_F4_s1.log,"6,15,3,9",results/runs/fix_p01_vehicles2_to_vehicles1_E16_K4_F4_s1/resolved_fixed_experts.json
hyb_p01_vehicles2_to_vehicles1_E16_K6_F1_s1,hybrid_transfer,main_strong_6,p01_vehicles2_to_vehicles1,1,vehicles2,vehicles1,vehicles1,5,16,6,1,5,0.16666666666666666,ref_vehicles2_E16_K6_s1,./results/runs/ref_vehicles2_E16_K6_s1/expert_stats_last3.json,[14],8,0.6079999852180481,0.5720000038146973,0.5431670463237027,1.0296459484100342,2.2861512303352356,0.5199999952316284,0.4961299752001537,1.2727672100067138,2.1627270579338074,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p01_vehicles2_to_vehicles1_E16_K6_F1_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K6_F1_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K6_F1_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p01_vehicles2_to_vehicles1_E16_K6_F1_s1.log,14,results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K6_F1_s1/resolved_fixed_experts.json
hyb_p01_vehicles2_to_vehicles1_E16_K6_F2_s1,hybrid_transfer,main_strong_6,p01_vehicles2_to_vehicles1,1,vehicles2,vehicles1,vehicles1,5,16,6,2,4,0.3333333333333333,ref_vehicles2_E16_K6_s1,./results/runs/ref_vehicles2_E16_K6_s1/expert_stats_last3.json,"[14, 6]",8,0.5879999804496765,0.5599999971389771,0.5260277087519805,1.1101592540740968,2.276615083217621,0.5199999976158142,0.4959984866223975,1.2266736249923706,2.25260990858078,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p01_vehicles2_to_vehicles1_E16_K6_F2_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K6_F2_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K6_F2_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p01_vehicles2_to_vehicles1_E16_K6_F2_s1.log,"14,6",results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K6_F2_s1/resolved_fixed_experts.json
hyb_p01_vehicles2_to_vehicles1_E16_K6_F4_s1,hybrid_transfer,main_strong_6,p01_vehicles2_to_vehicles1,1,vehicles2,vehicles1,vehicles1,5,16,6,4,2,0.6666666666666666,ref_vehicles2_E16_K6_s1,./results/runs/ref_vehicles2_E16_K6_s1/expert_stats_last3.json,"[14, 6, 15, 13]",6,0.6039999902248383,0.5639999990463257,0.5533945180359853,1.072291319847107,2.2512964010238647,0.5619999947547912,0.5410366390777261,1.0872266759872438,2.100677013397217,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p01_vehicles2_to_vehicles1_E16_K6_F4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K6_F4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K6_F4_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p01_vehicles2_to_vehicles1_E16_K6_F4_s1.log,"14,6,15,13",results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K6_F4_s1/resolved_fixed_experts.json
fix_p01_vehicles2_to_vehicles1_E16_K6_F6_s1,hybrid_transfer,main_strong_6,p01_vehicles2_to_vehicles1,1,vehicles2,vehicles1,vehicles1,5,16,6,6,0,1.0,ref_vehicles2_E16_K6_s1,./results/runs/ref_vehicles2_E16_K6_s1/expert_stats_last3.json,"[14, 6, 15, 13, 4, 0]",6,0.5959999947547913,0.5479999971389771,0.5380740907698377,1.0718734111785888,2.593635857105255,0.5859999947547913,0.5774032109761855,1.0307335920333862,2.578932762145996,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/fix_p01_vehicles2_to_vehicles1_E16_K6_F6_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/fix_p01_vehicles2_to_vehicles1_E16_K6_F6_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/fix_p01_vehicles2_to_vehicles1_E16_K6_F6_s1,/root/autodl-tmp/projects/six_moe/logs/fix_p01_vehicles2_to_vehicles1_E16_K6_F6_s1.log,"14,6,15,13,4,0",results/runs/fix_p01_vehicles2_to_vehicles1_E16_K6_F6_s1/resolved_fixed_experts.json
hyb_p01_vehicles2_to_vehicles1_E16_K8_F1_s1,hybrid_transfer,main_strong_6,p01_vehicles2_to_vehicles1,1,vehicles2,vehicles1,vehicles1,5,16,8,1,7,0.125,ref_vehicles2_E16_K8_s1,./results/runs/ref_vehicles2_E16_K8_s1/expert_stats_last3.json,[10],9,0.591999989748001,0.5699999942779541,0.5582118944127505,1.0838456172943116,2.347090184688568,0.5139999928474426,0.49875133906970115,1.1607336740493774,2.275794208049774,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p01_vehicles2_to_vehicles1_E16_K8_F1_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K8_F1_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K8_F1_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p01_vehicles2_to_vehicles1_E16_K8_F1_s1.log,10,results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K8_F1_s1/resolved_fixed_experts.json
hyb_p01_vehicles2_to_vehicles1_E16_K8_F2_s1,hybrid_transfer,main_strong_6,p01_vehicles2_to_vehicles1,1,vehicles2,vehicles1,vehicles1,5,16,8,2,6,0.25,ref_vehicles2_E16_K8_s1,./results/runs/ref_vehicles2_E16_K8_s1/expert_stats_last3.json,"[10, 6]",6,0.5999999902248383,0.5420000019073486,0.536781039404064,1.0435849561691284,2.390195369720459,0.529999997138977,0.5046484320102327,1.113434973716736,2.281592309474945,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p01_vehicles2_to_vehicles1_E16_K8_F2_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K8_F2_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K8_F2_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p01_vehicles2_to_vehicles1_E16_K8_F2_s1.log,"10,6",results/runs/hyb_p01_vehicles2_to_vehicles1_E16_K8_F2_s1/resolved_fixed_experts.json
